LCLid,stdorToU,DateTime,KWH/hh (per half hour) ,Acorn,Acorn_grouped
MAC003718,Std,06/08/2013 15:00:00,0.132,ACORN-A,Affluent
MAC003718,Std,06/08/2013 15:30:00,0.097,ACORN-A,Affluent
MAC003718,Std,06/08/2013 16:00:00,0.199,ACORN-A,Affluent
MAC003718,Std,06/08/2013 16:30:00,0.185,ACORN-A,Affluent
MAC003718,Std,06/08/2013 17:00:00,0.151,ACORN-A,Affluent
MAC003718,Std,06/08/2013 17:30:00,0.174,ACORN-A,Affluent
MAC003718,Std,06/08/2013 18:00:00,0.116,ACORN-A,Affluent
MAC003718,Std,06/08/2013 18:30:00,0.223,ACORN-A,Affluent
MAC003718,Std,06/08/2013 19:00:00,0.215,ACORN-A,Affluent
MAC003718,Std,06/08/2013 19:30:00,0.241,ACORN-A,Affluent
MAC003718,Std,06/08/2013 20:00:00,0.198,ACORN-A,Affluent
MAC003718,Std,06/08/2013 20:30:00,0.181,ACORN-A,Affluent
MAC003718,Std,06/08/2013 21:00:00,0.157,ACORN-A,Affluent
MAC003718,Std,06/08/2013 21:30:00,0.134,ACORN-A,Affluent
MAC003718,Std,06/08/2013 22:00:00,0.168,ACORN-A,Affluent
MAC003718,Std,06/08/2013 22:30:00,0.231,ACORN-A,Affluent
MAC003718,Std,06/08/2013 23:00:00,0.146,ACORN-A,Affluent
MAC003718,Std,06/08/2013 23:30:00,0.093,ACORN-A,Affluent
MAC003718,Std,07/08/2013 00:00:00,0.094,ACORN-A,Affluent
MAC003718,Std,07/08/2013 00:30:00,0.123,ACORN-A,Affluent
MAC003718,Std,07/08/2013 01:00:00,0.127,ACORN-A,Affluent
MAC003718,Std,07/08/2013 01:30:00,0.178,ACORN-A,Affluent
MAC003718,Std,07/08/2013 02:00:00,0.133,ACORN-A,Affluent
MAC003718,Std,07/08/2013 02:30:00,0.133,ACORN-A,Affluent
MAC003718,Std,07/08/2013 03:00:00,0.122,ACORN-A,Affluent
MAC003718,Std,07/08/2013 03:30:00,0.094,ACORN-A,Affluent
MAC003718,Std,07/08/2013 04:00:00,0.085,ACORN-A,Affluent
MAC003718,Std,07/08/2013 04:30:00,0.087,ACORN-A,Affluent
MAC003718,Std,07/08/2013 05:00:00,0.093,ACORN-A,Affluent
MAC003718,Std,07/08/2013 05:30:00,0.1,ACORN-A,Affluent
MAC003718,Std,07/08/2013 06:00:00,0.142,ACORN-A,Affluent
MAC003718,Std,07/08/2013 06:30:00,0.144,ACORN-A,Affluent
MAC003718,Std,07/08/2013 07:00:00,0.229,ACORN-A,Affluent
MAC003718,Std,07/08/2013 07:30:00,0.49,ACORN-A,Affluent
MAC003718,Std,07/08/2013 08:00:00,0.192,ACORN-A,Affluent
MAC003718,Std,07/08/2013 08:30:00,0.147,ACORN-A,Affluent
MAC003718,Std,07/08/2013 09:00:00,0.143,ACORN-A,Affluent
MAC003718,Std,07/08/2013 09:30:00,0.223,ACORN-A,Affluent
MAC003718,Std,07/08/2013 10:00:00,0.207,ACORN-A,Affluent
MAC003718,Std,07/08/2013 10:30:00,0.105,ACORN-A,Affluent
MAC003718,Std,07/08/2013 11:00:00,0.101,ACORN-A,Affluent
MAC003718,Std,07/08/2013 11:30:00,0.102,ACORN-A,Affluent
MAC003718,Std,07/08/2013 12:00:00,0.101,ACORN-A,Affluent
MAC003718,Std,07/08/2013 12:30:00,0.148,ACORN-A,Affluent
MAC003718,Std,07/08/2013 13:00:00,0.182,ACORN-A,Affluent
MAC003718,Std,07/08/2013 13:30:00,0.129,ACORN-A,Affluent
MAC003718,Std,07/08/2013 14:00:00,0.129,ACORN-A,Affluent
MAC003718,Std,07/08/2013 14:30:00,0.17,ACORN-A,Affluent
MAC003718,Std,07/08/2013 15:00:00,0.203,ACORN-A,Affluent
MAC003718,Std,07/08/2013 15:30:00,0.159,ACORN-A,Affluent
MAC003718,Std,07/08/2013 16:00:00,0.108,ACORN-A,Affluent
MAC003718,Std,07/08/2013 16:30:00,0.458,ACORN-A,Affluent
MAC003718,Std,07/08/2013 17:00:00,0.225,ACORN-A,Affluent
MAC003718,Std,07/08/2013 17:30:00,0.617,ACORN-A,Affluent
MAC003718,Std,07/08/2013 18:00:00,0.1,ACORN-A,Affluent
MAC003718,Std,07/08/2013 18:30:00,0.232,ACORN-A,Affluent
MAC003718,Std,07/08/2013 19:00:00,0.218,ACORN-A,Affluent
MAC003718,Std,07/08/2013 19:30:00,0.238,ACORN-A,Affluent
MAC003718,Std,07/08/2013 20:00:00,0.367,ACORN-A,Affluent
MAC003718,Std,07/08/2013 20:30:00,0.253,ACORN-A,Affluent
MAC003718,Std,07/08/2013 21:00:00,0.174,ACORN-A,Affluent
MAC003718,Std,07/08/2013 21:30:00,0.174,ACORN-A,Affluent
MAC003718,Std,07/08/2013 22:00:00,0.175,ACORN-A,Affluent
MAC003718,Std,07/08/2013 22:30:00,0.271,ACORN-A,Affluent
MAC003718,Std,07/08/2013 23:00:00,0.093,ACORN-A,Affluent
MAC003718,Std,07/08/2013 23:30:00,0.092,ACORN-A,Affluent
MAC003718,Std,08/08/2013 00:00:00,0.091,ACORN-A,Affluent
MAC003718,Std,08/08/2013 00:30:00,0.092,ACORN-A,Affluent
MAC003718,Std,08/08/2013 01:00:00,0.096,ACORN-A,Affluent
MAC003718,Std,08/08/2013 01:30:00,0.129,ACORN-A,Affluent
MAC003718,Std,08/08/2013 02:00:00,0.131,ACORN-A,Affluent
MAC003718,Std,08/08/2013 02:30:00,0.131,ACORN-A,Affluent
MAC003718,Std,08/08/2013 03:00:00,0.13,ACORN-A,Affluent
MAC003718,Std,08/08/2013 03:30:00,0.128,ACORN-A,Affluent
MAC003718,Std,08/08/2013 04:00:00,0.11,ACORN-A,Affluent
MAC003718,Std,08/08/2013 04:30:00,0.083,ACORN-A,Affluent
MAC003718,Std,08/08/2013 05:00:00,0.087,ACORN-A,Affluent
MAC003718,Std,08/08/2013 05:30:00,0.097,ACORN-A,Affluent
MAC003718,Std,08/08/2013 06:00:00,0.141,ACORN-A,Affluent
MAC003718,Std,08/08/2013 06:30:00,0.138,ACORN-A,Affluent
MAC003718,Std,08/08/2013 07:00:00,0.223,ACORN-A,Affluent
MAC003718,Std,08/08/2013 07:30:00,0.345,ACORN-A,Affluent
MAC003718,Std,08/08/2013 08:00:00,0.278,ACORN-A,Affluent
MAC003718,Std,08/08/2013 08:30:00,0.168,ACORN-A,Affluent
MAC003718,Std,08/08/2013 09:00:00,0.218,ACORN-A,Affluent
MAC003718,Std,08/08/2013 09:30:00,0.151,ACORN-A,Affluent
MAC003718,Std,08/08/2013 10:00:00,0.1,ACORN-A,Affluent
MAC003718,Std,08/08/2013 10:30:00,0.097,ACORN-A,Affluent
MAC003718,Std,08/08/2013 11:00:00,0.172,ACORN-A,Affluent
MAC003718,Std,08/08/2013 11:30:00,0.123,ACORN-A,Affluent
MAC003718,Std,08/08/2013 12:00:00,0.107,ACORN-A,Affluent
MAC003718,Std,08/08/2013 12:30:00,0.644,ACORN-A,Affluent
MAC003718,Std,08/08/2013 13:00:00,0.394,ACORN-A,Affluent
MAC003718,Std,08/08/2013 13:30:00,0.463,ACORN-A,Affluent
MAC003718,Std,08/08/2013 14:00:00,0.124,ACORN-A,Affluent
MAC003718,Std,08/08/2013 14:30:00,0.136,ACORN-A,Affluent
MAC003718,Std,08/08/2013 15:00:00,0.136,ACORN-A,Affluent
MAC003718,Std,08/08/2013 15:30:00,0.149,ACORN-A,Affluent
MAC003718,Std,08/08/2013 16:00:00,0.136,ACORN-A,Affluent
MAC003718,Std,08/08/2013 16:30:00,0.102,ACORN-A,Affluent
MAC003718,Std,08/08/2013 17:00:00,0.118,ACORN-A,Affluent
MAC003718,Std,08/08/2013 17:30:00,0.148,ACORN-A,Affluent
MAC003718,Std,08/08/2013 18:00:00,0.142,ACORN-A,Affluent
MAC003718,Std,08/08/2013 18:30:00,0.096,ACORN-A,Affluent
MAC003718,Std,08/08/2013 19:00:00,0.139,ACORN-A,Affluent
MAC003718,Std,08/08/2013 19:30:00,0.135,ACORN-A,Affluent
MAC003718,Std,08/08/2013 20:00:00,0.126,ACORN-A,Affluent
MAC003718,Std,08/08/2013 20:30:00,0.224,ACORN-A,Affluent
MAC003718,Std,08/08/2013 21:00:00,0.208,ACORN-A,Affluent
MAC003718,Std,08/08/2013 21:30:00,0.198,ACORN-A,Affluent
MAC003718,Std,08/08/2013 22:00:00,0.168,ACORN-A,Affluent
MAC003718,Std,08/08/2013 22:30:00,0.237,ACORN-A,Affluent
MAC003718,Std,08/08/2013 23:00:00,0.109,ACORN-A,Affluent
MAC003718,Std,08/08/2013 23:30:00,0.091,ACORN-A,Affluent
MAC003718,Std,09/08/2013 00:00:00,0.095,ACORN-A,Affluent
MAC003718,Std,09/08/2013 00:30:00,0.101,ACORN-A,Affluent
MAC003718,Std,09/08/2013 01:00:00,0.142,ACORN-A,Affluent
MAC003718,Std,09/08/2013 01:30:00,0.137,ACORN-A,Affluent
MAC003718,Std,09/08/2013 02:00:00,0.127,ACORN-A,Affluent
MAC003718,Std,09/08/2013 02:30:00,0.127,ACORN-A,Affluent
MAC003718,Std,09/08/2013 03:00:00,0.134,ACORN-A,Affluent
MAC003718,Std,09/08/2013 03:30:00,0.12,ACORN-A,Affluent
MAC003718,Std,09/08/2013 04:00:00,0.095,ACORN-A,Affluent
MAC003718,Std,09/08/2013 04:30:00,0.095,ACORN-A,Affluent
MAC003718,Std,09/08/2013 05:00:00,0.089,ACORN-A,Affluent
MAC003718,Std,09/08/2013 05:30:00,0.09,ACORN-A,Affluent
MAC003718,Std,09/08/2013 06:00:00,0.144,ACORN-A,Affluent
MAC003718,Std,09/08/2013 06:30:00,0.259,ACORN-A,Affluent
MAC003718,Std,09/08/2013 07:00:00,0.177,ACORN-A,Affluent
MAC003718,Std,09/08/2013 07:30:00,0.206,ACORN-A,Affluent
MAC003718,Std,09/08/2013 08:00:00,0.475,ACORN-A,Affluent
MAC003718,Std,09/08/2013 08:30:00,0.346,ACORN-A,Affluent
MAC003718,Std,09/08/2013 09:00:00,0.145,ACORN-A,Affluent
MAC003718,Std,09/08/2013 09:30:00,0.141,ACORN-A,Affluent
MAC003718,Std,09/08/2013 10:00:00,0.123,ACORN-A,Affluent
MAC003718,Std,09/08/2013 10:30:00,0.146,ACORN-A,Affluent
MAC003718,Std,09/08/2013 11:00:00,0.099,ACORN-A,Affluent
MAC003718,Std,09/08/2013 11:30:00,0.095,ACORN-A,Affluent
MAC003718,Std,09/08/2013 12:00:00,0.125,ACORN-A,Affluent
MAC003718,Std,09/08/2013 12:30:00,0.137,ACORN-A,Affluent
MAC003718,Std,09/08/2013 13:00:00,0.132,ACORN-A,Affluent
MAC003718,Std,09/08/2013 13:30:00,0.131,ACORN-A,Affluent
MAC003718,Std,09/08/2013 14:00:00,0.182,ACORN-A,Affluent
MAC003718,Std,09/08/2013 14:30:00,0.13,ACORN-A,Affluent
MAC003718,Std,09/08/2013 15:00:00,0.192,ACORN-A,Affluent
MAC003718,Std,09/08/2013 15:30:00,0.115,ACORN-A,Affluent
MAC003718,Std,09/08/2013 16:00:00,0.111,ACORN-A,Affluent
MAC003718,Std,09/08/2013 16:30:00,0.112,ACORN-A,Affluent
MAC003718,Std,09/08/2013 17:00:00,0.14,ACORN-A,Affluent
MAC003718,Std,09/08/2013 17:30:00,0.142,ACORN-A,Affluent
MAC003718,Std,09/08/2013 18:00:00,0.24,ACORN-A,Affluent
MAC003718,Std,09/08/2013 18:30:00,0.235,ACORN-A,Affluent
MAC003718,Std,09/08/2013 19:00:00,0.599,ACORN-A,Affluent
MAC003718,Std,09/08/2013 19:30:00,0.314,ACORN-A,Affluent
MAC003718,Std,09/08/2013 20:00:00,0.403,ACORN-A,Affluent
MAC003718,Std,09/08/2013 20:30:00,0.316,ACORN-A,Affluent
MAC003718,Std,09/08/2013 21:00:00,0.183,ACORN-A,Affluent
MAC003718,Std,09/08/2013 21:30:00,0.187,ACORN-A,Affluent
MAC003718,Std,09/08/2013 22:00:00,0.139,ACORN-A,Affluent
MAC003718,Std,09/08/2013 22:30:00,0.134,ACORN-A,Affluent
MAC003718,Std,09/08/2013 23:00:00,0.715,ACORN-A,Affluent
MAC003718,Std,09/08/2013 23:30:00,0.19,ACORN-A,Affluent
MAC003718,Std,10/08/2013 00:00:00,0.657,ACORN-A,Affluent
MAC003718,Std,10/08/2013 00:30:00,0.137,ACORN-A,Affluent
MAC003718,Std,10/08/2013 01:00:00,0.134,ACORN-A,Affluent
MAC003718,Std,10/08/2013 01:30:00,0.13,ACORN-A,Affluent
MAC003718,Std,10/08/2013 02:00:00,0.122,ACORN-A,Affluent
MAC003718,Std,10/08/2013 02:30:00,0.106,ACORN-A,Affluent
MAC003718,Std,10/08/2013 03:00:00,0.095,ACORN-A,Affluent
MAC003718,Std,10/08/2013 03:30:00,0.094,ACORN-A,Affluent
MAC003718,Std,10/08/2013 04:00:00,0.094,ACORN-A,Affluent
MAC003718,Std,10/08/2013 04:30:00,0.094,ACORN-A,Affluent
MAC003718,Std,10/08/2013 05:00:00,0.093,ACORN-A,Affluent
MAC003718,Std,10/08/2013 05:30:00,0.085,ACORN-A,Affluent
MAC003718,Std,10/08/2013 06:00:00,0.112,ACORN-A,Affluent
MAC003718,Std,10/08/2013 06:30:00,0.189,ACORN-A,Affluent
MAC003718,Std,10/08/2013 07:00:00,0.274,ACORN-A,Affluent
MAC003718,Std,10/08/2013 07:30:00,0.198,ACORN-A,Affluent
MAC003718,Std,10/08/2013 08:00:00,0.31,ACORN-A,Affluent
MAC003718,Std,10/08/2013 08:30:00,0.234,ACORN-A,Affluent
MAC003718,Std,10/08/2013 09:00:00,0.167,ACORN-A,Affluent
MAC003718,Std,10/08/2013 09:30:00,0.212,ACORN-A,Affluent
MAC003718,Std,10/08/2013 10:00:00,0.147,ACORN-A,Affluent
MAC003718,Std,10/08/2013 10:30:00,0.128,ACORN-A,Affluent
MAC003718,Std,10/08/2013 11:00:00,0.099,ACORN-A,Affluent
MAC003718,Std,10/08/2013 11:30:00,0.098,ACORN-A,Affluent
MAC003718,Std,10/08/2013 12:00:00,0.128,ACORN-A,Affluent
MAC003718,Std,10/08/2013 12:30:00,0.229,ACORN-A,Affluent
MAC003718,Std,10/08/2013 13:00:00,0.264,ACORN-A,Affluent
MAC003718,Std,10/08/2013 13:30:00,0.149,ACORN-A,Affluent
MAC003718,Std,10/08/2013 14:00:00,0.13,ACORN-A,Affluent
MAC003718,Std,10/08/2013 14:30:00,0.179,ACORN-A,Affluent
MAC003718,Std,10/08/2013 15:00:00,0.114,ACORN-A,Affluent
MAC003718,Std,10/08/2013 15:30:00,0.108,ACORN-A,Affluent
MAC003718,Std,10/08/2013 16:00:00,0.143,ACORN-A,Affluent
MAC003718,Std,10/08/2013 16:30:00,0.118,ACORN-A,Affluent
MAC003718,Std,10/08/2013 17:00:00,0.1,ACORN-A,Affluent
MAC003718,Std,10/08/2013 17:30:00,0.16,ACORN-A,Affluent
MAC003718,Std,10/08/2013 18:00:00,0.314,ACORN-A,Affluent
MAC003718,Std,10/08/2013 18:30:00,0.187,ACORN-A,Affluent
MAC003718,Std,10/08/2013 19:00:00,0.196,ACORN-A,Affluent
MAC003718,Std,10/08/2013 19:30:00,0.184,ACORN-A,Affluent
MAC003718,Std,10/08/2013 20:00:00,0.278,ACORN-A,Affluent
MAC003718,Std,10/08/2013 20:30:00,0.213,ACORN-A,Affluent
MAC003718,Std,10/08/2013 21:00:00,0.19,ACORN-A,Affluent
MAC003718,Std,10/08/2013 21:30:00,0.243,ACORN-A,Affluent
MAC003718,Std,10/08/2013 22:00:00,0.214,ACORN-A,Affluent
MAC003718,Std,10/08/2013 22:30:00,0.657,ACORN-A,Affluent
MAC003718,Std,10/08/2013 23:00:00,0.159,ACORN-A,Affluent
MAC003718,Std,10/08/2013 23:30:00,0.554,ACORN-A,Affluent
MAC003718,Std,11/08/2013 00:00:00,0.121,ACORN-A,Affluent
MAC003718,Std,11/08/2013 00:30:00,0.269,ACORN-A,Affluent
MAC003718,Std,11/08/2013 01:00:00,0.144,ACORN-A,Affluent
MAC003718,Std,11/08/2013 01:30:00,0.136,ACORN-A,Affluent
MAC003718,Std,11/08/2013 02:00:00,0.137,ACORN-A,Affluent
MAC003718,Std,11/08/2013 02:30:00,0.128,ACORN-A,Affluent
MAC003718,Std,11/08/2013 03:00:00,0.114,ACORN-A,Affluent
MAC003718,Std,11/08/2013 03:30:00,0.098,ACORN-A,Affluent
MAC003718,Std,11/08/2013 04:00:00,0.099,ACORN-A,Affluent
MAC003718,Std,11/08/2013 04:30:00,0.099,ACORN-A,Affluent
MAC003718,Std,11/08/2013 05:00:00,0.099,ACORN-A,Affluent
MAC003718,Std,11/08/2013 05:30:00,0.105,ACORN-A,Affluent
MAC003718,Std,11/08/2013 06:00:00,0.141,ACORN-A,Affluent
MAC003718,Std,11/08/2013 06:30:00,0.18,ACORN-A,Affluent
MAC003718,Std,11/08/2013 07:00:00,0.185,ACORN-A,Affluent
MAC003718,Std,11/08/2013 07:30:00,0.348,ACORN-A,Affluent
MAC003718,Std,11/08/2013 08:00:00,0.309,ACORN-A,Affluent
MAC003718,Std,11/08/2013 08:30:00,0.234,ACORN-A,Affluent
MAC003718,Std,11/08/2013 09:00:00,0.163,ACORN-A,Affluent
MAC003718,Std,11/08/2013 09:30:00,0.117,ACORN-A,Affluent
MAC003718,Std,11/08/2013 10:00:00,0.129,ACORN-A,Affluent
MAC003718,Std,11/08/2013 10:30:00,0.13,ACORN-A,Affluent
MAC003718,Std,11/08/2013 11:00:00,0.131,ACORN-A,Affluent
MAC003718,Std,11/08/2013 11:30:00,0.177,ACORN-A,Affluent
MAC003718,Std,11/08/2013 12:00:00,0.172,ACORN-A,Affluent
MAC003718,Std,11/08/2013 12:30:00,0.161,ACORN-A,Affluent
MAC003718,Std,11/08/2013 13:00:00,0.16,ACORN-A,Affluent
MAC003718,Std,11/08/2013 13:30:00,0.213,ACORN-A,Affluent
MAC003718,Std,11/08/2013 14:00:00,0.208,ACORN-A,Affluent
MAC003718,Std,11/08/2013 14:30:00,0.138,ACORN-A,Affluent
MAC003718,Std,11/08/2013 15:00:00,0.109,ACORN-A,Affluent
MAC003718,Std,11/08/2013 15:30:00,0.087,ACORN-A,Affluent
MAC003718,Std,11/08/2013 16:00:00,0.208,ACORN-A,Affluent
MAC003718,Std,11/08/2013 16:30:00,0.12,ACORN-A,Affluent
MAC003718,Std,11/08/2013 17:00:00,0.147,ACORN-A,Affluent
MAC003718,Std,11/08/2013 17:30:00,0.186,ACORN-A,Affluent
MAC003718,Std,11/08/2013 18:00:00,0.174,ACORN-A,Affluent
MAC003718,Std,11/08/2013 18:30:00,0.254,ACORN-A,Affluent
MAC003718,Std,11/08/2013 19:00:00,0.184,ACORN-A,Affluent
MAC003718,Std,11/08/2013 19:30:00,0.174,ACORN-A,Affluent
MAC003718,Std,11/08/2013 20:00:00,0.404,ACORN-A,Affluent
MAC003718,Std,11/08/2013 20:30:00,0.19,ACORN-A,Affluent
MAC003718,Std,11/08/2013 21:00:00,0.181,ACORN-A,Affluent
MAC003718,Std,11/08/2013 21:30:00,0.367,ACORN-A,Affluent
MAC003718,Std,11/08/2013 22:00:00,0.203,ACORN-A,Affluent
MAC003718,Std,11/08/2013 22:30:00,0.259,ACORN-A,Affluent
MAC003718,Std,11/08/2013 23:00:00,0.594,ACORN-A,Affluent
MAC003718,Std,11/08/2013 23:30:00,0.577,ACORN-A,Affluent
MAC003718,Std,12/08/2013 00:00:00,0.097,ACORN-A,Affluent
MAC003718,Std,12/08/2013 00:30:00,0.091,ACORN-A,Affluent
MAC003718,Std,12/08/2013 01:00:00,0.106,ACORN-A,Affluent
MAC003718,Std,12/08/2013 01:30:00,0.145,ACORN-A,Affluent
MAC003718,Std,12/08/2013 02:00:00,0.141,ACORN-A,Affluent
MAC003718,Std,12/08/2013 02:30:00,0.139,ACORN-A,Affluent
MAC003718,Std,12/08/2013 03:00:00,0.139,ACORN-A,Affluent
MAC003718,Std,12/08/2013 03:30:00,0.134,ACORN-A,Affluent
MAC003718,Std,12/08/2013 04:00:00,0.109,ACORN-A,Affluent
MAC003718,Std,12/08/2013 04:30:00,0.097,ACORN-A,Affluent
MAC003718,Std,12/08/2013 05:00:00,0.106,ACORN-A,Affluent
MAC003718,Std,12/08/2013 05:30:00,0.13,ACORN-A,Affluent
MAC003718,Std,12/08/2013 06:00:00,0.175,ACORN-A,Affluent
MAC003718,Std,12/08/2013 06:30:00,0.173,ACORN-A,Affluent
MAC003718,Std,12/08/2013 07:00:00,0.143,ACORN-A,Affluent
MAC003718,Std,12/08/2013 07:30:00,0.157,ACORN-A,Affluent
MAC003718,Std,12/08/2013 08:00:00,0.501,ACORN-A,Affluent
MAC003718,Std,12/08/2013 08:30:00,0.55,ACORN-A,Affluent
MAC003718,Std,12/08/2013 09:00:00,0.257,ACORN-A,Affluent
MAC003718,Std,12/08/2013 09:30:00,0.197,ACORN-A,Affluent
MAC003718,Std,12/08/2013 10:00:00,0.393,ACORN-A,Affluent
MAC003718,Std,12/08/2013 10:30:00,0.499,ACORN-A,Affluent
MAC003718,Std,12/08/2013 11:00:00,0.263,ACORN-A,Affluent
MAC003718,Std,12/08/2013 11:30:00,0.261,ACORN-A,Affluent
MAC003718,Std,12/08/2013 12:00:00,0.093,ACORN-A,Affluent
MAC003718,Std,12/08/2013 12:30:00,0.275,ACORN-A,Affluent
MAC003718,Std,12/08/2013 13:00:00,0.142,ACORN-A,Affluent
MAC003718,Std,12/08/2013 13:30:00,0.152,ACORN-A,Affluent
MAC003718,Std,12/08/2013 14:00:00,0.354,ACORN-A,Affluent
MAC003718,Std,12/08/2013 14:30:00,0.143,ACORN-A,Affluent
MAC003718,Std,12/08/2013 15:00:00,0.285,ACORN-A,Affluent
MAC003718,Std,12/08/2013 15:30:00,0.18,ACORN-A,Affluent
MAC003718,Std,12/08/2013 16:00:00,0.111,ACORN-A,Affluent
MAC003718,Std,12/08/2013 16:30:00,0.085,ACORN-A,Affluent
MAC003718,Std,12/08/2013 17:00:00,0.115,ACORN-A,Affluent
MAC003718,Std,12/08/2013 17:30:00,0.12,ACORN-A,Affluent
MAC003718,Std,12/08/2013 18:00:00,0.114,ACORN-A,Affluent
MAC003718,Std,12/08/2013 18:30:00,0.29,ACORN-A,Affluent
MAC003718,Std,12/08/2013 19:00:00,0.184,ACORN-A,Affluent
MAC003718,Std,12/08/2013 19:30:00,0.282,ACORN-A,Affluent
MAC003718,Std,12/08/2013 20:00:00,0.217,ACORN-A,Affluent
MAC003718,Std,12/08/2013 20:30:00,0.42,ACORN-A,Affluent
MAC003718,Std,12/08/2013 21:00:00,0.401,ACORN-A,Affluent
MAC003718,Std,12/08/2013 21:30:00,0.256,ACORN-A,Affluent
MAC003718,Std,12/08/2013 22:00:00,0.263,ACORN-A,Affluent
MAC003718,Std,12/08/2013 22:30:00,0.669,ACORN-A,Affluent
MAC003718,Std,12/08/2013 23:00:00,0.168,ACORN-A,Affluent
MAC003718,Std,12/08/2013 23:30:00,0.596,ACORN-A,Affluent
MAC003718,Std,13/08/2013 00:00:00,0.089,ACORN-A,Affluent
MAC003718,Std,13/08/2013 00:30:00,0.095,ACORN-A,Affluent
MAC003718,Std,13/08/2013 01:00:00,0.103,ACORN-A,Affluent
MAC003718,Std,13/08/2013 01:30:00,0.141,ACORN-A,Affluent
MAC003718,Std,13/08/2013 02:00:00,0.136,ACORN-A,Affluent
MAC003718,Std,13/08/2013 02:30:00,0.13,ACORN-A,Affluent
MAC003718,Std,13/08/2013 03:00:00,0.124,ACORN-A,Affluent
MAC003718,Std,13/08/2013 03:30:00,0.133,ACORN-A,Affluent
MAC003718,Std,13/08/2013 04:00:00,0.123,ACORN-A,Affluent
MAC003718,Std,13/08/2013 04:30:00,0.094,ACORN-A,Affluent
MAC003718,Std,13/08/2013 05:00:00,0.094,ACORN-A,Affluent
MAC003718,Std,13/08/2013 05:30:00,0.094,ACORN-A,Affluent
MAC003718,Std,13/08/2013 06:00:00,0.134,ACORN-A,Affluent
MAC003718,Std,13/08/2013 06:30:00,0.238,ACORN-A,Affluent
MAC003718,Std,13/08/2013 07:00:00,0.169,ACORN-A,Affluent
MAC003718,Std,13/08/2013 07:30:00,0.496,ACORN-A,Affluent
MAC003718,Std,13/08/2013 08:00:00,0.263,ACORN-A,Affluent
MAC003718,Std,13/08/2013 08:30:00,0.297,ACORN-A,Affluent
MAC003718,Std,13/08/2013 09:00:00,0.229,ACORN-A,Affluent
MAC003718,Std,13/08/2013 09:30:00,0.176,ACORN-A,Affluent
MAC003718,Std,13/08/2013 10:00:00,0.096,ACORN-A,Affluent
MAC003718,Std,13/08/2013 10:30:00,0.095,ACORN-A,Affluent
MAC003718,Std,13/08/2013 11:00:00,0.096,ACORN-A,Affluent
MAC003718,Std,13/08/2013 11:30:00,0.092,ACORN-A,Affluent
MAC003718,Std,13/08/2013 12:00:00,0.2,ACORN-A,Affluent
MAC003718,Std,13/08/2013 12:30:00,0.135,ACORN-A,Affluent
MAC003718,Std,13/08/2013 13:00:00,0.138,ACORN-A,Affluent
MAC003718,Std,13/08/2013 13:30:00,0.158,ACORN-A,Affluent
MAC003718,Std,13/08/2013 14:00:00,0.142,ACORN-A,Affluent
MAC003718,Std,13/08/2013 14:30:00,0.097,ACORN-A,Affluent
MAC003718,Std,13/08/2013 15:00:00,0.089,ACORN-A,Affluent
MAC003718,Std,13/08/2013 15:30:00,0.09,ACORN-A,Affluent
MAC003718,Std,13/08/2013 16:00:00,0.089,ACORN-A,Affluent
MAC003718,Std,13/08/2013 16:30:00,0.141,ACORN-A,Affluent
MAC003718,Std,13/08/2013 17:00:00,0.112,ACORN-A,Affluent
MAC003718,Std,13/08/2013 17:30:00,0.085,ACORN-A,Affluent
MAC003718,Std,13/08/2013 18:00:00,0.104,ACORN-A,Affluent
MAC003718,Std,13/08/2013 18:30:00,0.133,ACORN-A,Affluent
MAC003718,Std,13/08/2013 19:00:00,0.129,ACORN-A,Affluent
MAC003718,Std,13/08/2013 19:30:00,0.127,ACORN-A,Affluent
MAC003718,Std,13/08/2013 20:00:00,0.114,ACORN-A,Affluent
MAC003718,Std,13/08/2013 20:30:00,0.114,ACORN-A,Affluent
MAC003718,Std,13/08/2013 21:00:00,0.09,ACORN-A,Affluent
MAC003718,Std,13/08/2013 21:30:00,0.089,ACORN-A,Affluent
MAC003718,Std,13/08/2013 22:00:00,0.088,ACORN-A,Affluent
MAC003718,Std,13/08/2013 22:30:00,0.082,ACORN-A,Affluent
MAC003718,Std,13/08/2013 23:00:00,0.081,ACORN-A,Affluent
MAC003718,Std,13/08/2013 23:30:00,0.089,ACORN-A,Affluent
MAC003718,Std,14/08/2013 00:00:00,0.088,ACORN-A,Affluent
MAC003718,Std,14/08/2013 00:30:00,0.109,ACORN-A,Affluent
MAC003718,Std,14/08/2013 01:00:00,0.135,ACORN-A,Affluent
MAC003718,Std,14/08/2013 01:30:00,0.119,ACORN-A,Affluent
MAC003718,Std,14/08/2013 02:00:00,0.125,ACORN-A,Affluent
MAC003718,Std,14/08/2013 02:30:00,0.128,ACORN-A,Affluent
MAC003718,Std,14/08/2013 03:00:00,0.098,ACORN-A,Affluent
MAC003718,Std,14/08/2013 03:30:00,0.09,ACORN-A,Affluent
MAC003718,Std,14/08/2013 04:00:00,0.084,ACORN-A,Affluent
MAC003718,Std,14/08/2013 04:30:00,0.078,ACORN-A,Affluent
MAC003718,Std,14/08/2013 05:00:00,0.09,ACORN-A,Affluent
MAC003718,Std,14/08/2013 05:30:00,0.094,ACORN-A,Affluent
MAC003718,Std,14/08/2013 06:00:00,0.14,ACORN-A,Affluent
